,AIBL,AIBR,ALA,ALNL,AS10,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,DA1,DA7,DA9,DB7,DVA,DVB,DVC,PDA,PHAL,PHAR,PLML,PVNL,RIBL,RIBR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEV,SABD,SABVL,SABVR,SIADL,SIADR,SIAVL,SIAVR,SMDVL,URYDL,URYDR,URYVL,URYVR,VA1,VA11,VA12,VB11,VD13,train_test_label,time_in_seconds,tau
2945,-0.31213707,-0.101817176,-0.24451558,-0.15799463,-0.17629857,-0.15613697,-0.31504464,-0.19299845,0.00015889108,-0.4437606,-0.36049235,-0.1995767,-0.28735128,-0.4998631,-0.13393058,-0.45219272,-0.26329935,-0.072056815,-0.5733335,-0.2846887,-0.2670497,-0.4086662,-0.06286006,-0.24059618,-0.33688217,-0.1779513,0.056593295,-0.30196312,-0.06102708,-0.14736149,-0.34507552,-0.301267,-0.34469613,-0.13869417,-0.50998515,-0.46952212,-0.43715575,-0.17845695,-0.12539957,-0.12988357,-0.32390732,-0.3891139,-0.25944152,-0.336597,-0.44254634,-0.23401326,-0.20399952,-0.38918266,-0.21247491,-0.30276138,-0.13450588,-0.3578617,-0.20447333,-0.5434632,test,848.3862,1
2946,-0.3096209,-0.10097546,-0.23984505,-0.15470271,-0.18394811,-0.15155187,-0.3071536,-0.17713146,0.0010094047,-0.4458618,-0.35627034,-0.1934359,-0.28518486,-0.49896887,-0.13472852,-0.43965384,-0.25696784,-0.06346105,-0.56631404,-0.28509244,-0.26687205,-0.404856,-0.06151676,-0.24019364,-0.33314416,-0.17333286,0.053732198,-0.3041865,-0.0620467,-0.15845078,-0.33424705,-0.29070953,-0.34695637,-0.1397635,-0.50092334,-0.47178385,-0.43984014,-0.1704766,-0.116644174,-0.14002636,-0.33445132,-0.3930943,-0.264319,-0.3300427,-0.44284827,-0.23328942,-0.21274251,-0.38643706,-0.21035713,-0.29927927,-0.13400897,-0.34447646,-0.21132691,-0.52764595,test,848.6743,1
2947,-0.31742144,-0.09719919,-0.25160247,-0.15715045,-0.18472292,-0.14524671,-0.30701786,-0.17171559,0.004677415,-0.44448704,-0.3624873,-0.18424883,-0.27619618,-0.49579117,-0.13457413,-0.43818069,-0.25230712,-0.06639558,-0.5625779,-0.2882473,-0.26518425,-0.39884034,-0.051742606,-0.23172876,-0.32759222,-0.17929009,0.057840925,-0.30921853,-0.06388752,-0.16854997,-0.32324526,-0.2912119,-0.34111786,-0.13158244,-0.49906808,-0.47619045,-0.44843054,-0.15405348,-0.11217136,-0.140231,-0.3346132,-0.39786685,-0.272097,-0.3368025,-0.4475329,-0.22574078,-0.21516824,-0.38063845,-0.20487303,-0.3008082,-0.1251112,-0.33585542,-0.21984756,-0.51881033,test,848.9624,1
2948,-0.3174289,-0.08515303,-0.25315008,-0.16859892,-0.19908641,-0.14560032,-0.30707404,-0.17537476,0.01984457,-0.45593393,-0.3733972,-0.18677056,-0.28100604,-0.5107081,-0.14015609,-0.44041535,-0.25350615,-0.06542124,-0.5829146,-0.30364862,-0.27200127,-0.40316105,-0.04693778,-0.23682943,-0.3262439,-0.18991552,0.07176764,-0.32310396,-0.06661806,-0.18722832,-0.32161635,-0.3025599,-0.3518463,-0.12725157,-0.5122713,-0.49027777,-0.46851552,-0.1607623,-0.11470337,-0.14002019,-0.35348064,-0.40659058,-0.28170568,-0.35007924,-0.45692557,-0.22856599,-0.20222905,-0.39189488,-0.20290712,-0.29681987,-0.12727964,-0.34944773,-0.23172554,-0.51821375,test,849.2505,1
2949,-0.31575534,-0.08484103,-0.25838044,-0.16432963,-0.21073018,-0.14445415,-0.30362666,-0.16978864,0.027177006,-0.46478194,-0.37654662,-0.18269905,-0.2731682,-0.4987208,-0.13766757,-0.43158677,-0.25397328,-0.055442538,-0.5801855,-0.30910355,-0.26760155,-0.40776357,-0.035918035,-0.22868356,-0.32715413,-0.19060245,0.0729236,-0.33178663,-0.070182286,-0.19693801,-0.3132117,-0.29774374,-0.34814903,-0.12835892,-0.5099462,-0.49236262,-0.47796106,-0.15101466,-0.10185732,-0.14631101,-0.36304682,-0.40193307,-0.29557902,-0.3528565,-0.4633195,-0.22810048,-0.20126474,-0.38864002,-0.2058985,-0.29132885,-0.11910515,-0.33837956,-0.23064606,-0.5085557,test,849.5385,1
2950,-0.31345078,-0.08076727,-0.2576916,-0.17417908,-0.22155145,-0.1426894,-0.30343792,-0.16645056,0.03583494,-0.47342715,-0.37955177,-0.18384671,-0.2674541,-0.50914615,-0.15285176,-0.4305765,-0.2507759,-0.051429164,-0.5785122,-0.31711847,-0.2654997,-0.4090956,-0.045485713,-0.23113921,-0.3180667,-0.19222006,0.07993647,-0.33725777,-0.068276696,-0.2127257,-0.3061586,-0.28888023,-0.35337234,-0.12723552,-0.5100396,-0.5080334,-0.49006367,-0.15215059,-0.09799735,-0.1496844,-0.37923768,-0.40230635,-0.29594368,-0.36056685,-0.4699638,-0.22301874,-0.20204961,-0.3955063,-0.20323296,-0.28558892,-0.11573384,-0.3387919,-0.2318773,-0.49754167,test,849.8266,1
2951,-0.3187887,-0.0773914,-0.26262558,-0.17445917,-0.22683984,-0.1392253,-0.30578098,-0.17254697,0.03349513,-0.477215,-0.38974208,-0.17905328,-0.26581836,-0.52373487,-0.16081381,-0.4385258,-0.2553441,-0.058579955,-0.5860769,-0.32917288,-0.26905584,-0.41307148,-0.047903247,-0.23195487,-0.31510538,-0.20247158,0.08169284,-0.344962,-0.069036424,-0.22114864,-0.30494648,-0.29592016,-0.35370213,-0.11991116,-0.5173873,-0.5200775,-0.5068255,-0.16004641,-0.093385436,-0.14978175,-0.38280326,-0.40887195,-0.3010193,-0.3651139,-0.48269814,-0.21997249,-0.19116735,-0.39772174,-0.20115274,-0.2901233,-0.11538271,-0.34461617,-0.24472478,-0.49961722,test,850.1147,1
2952,-0.31820637,-0.07612567,-0.25939488,-0.17560798,-0.22822765,-0.13015907,-0.29372805,-0.1604537,0.033108816,-0.49015895,-0.38519055,-0.1721437,-0.26378173,-0.5154804,-0.14450786,-0.42455196,-0.2442962,-0.05317882,-0.58412594,-0.32499328,-0.2648493,-0.41507807,-0.049078047,-0.22600394,-0.30723467,-0.19865318,0.07477798,-0.34740767,-0.07154106,-0.23249763,-0.28938365,-0.2842332,-0.3532758,-0.12167631,-0.51397955,-0.5177012,-0.50532836,-0.14304866,-0.08597145,-0.15461178,-0.3830162,-0.4066069,-0.30659053,-0.36162403,-0.48068205,-0.20543581,-0.20041233,-0.38317946,-0.20187068,-0.28744784,-0.10616036,-0.33118314,-0.24514483,-0.48484784,test,850.4028,1
2953,-0.31970578,-0.06912413,-0.25793475,-0.16958699,-0.23617595,-0.13043268,-0.29228508,-0.15923338,0.04167895,-0.49771735,-0.385818,-0.16059059,-0.25452998,-0.5094161,-0.14429167,-0.42415062,-0.23848796,-0.04965469,-0.58431756,-0.3363378,-0.26798797,-0.4151471,-0.04414265,-0.21803376,-0.31159464,-0.20592558,0.0760616,-0.35086626,-0.07628097,-0.23732361,-0.27807927,-0.2758844,-0.34527525,-0.1234343,-0.5164641,-0.5172804,-0.51278454,-0.13673481,-0.084125824,-0.16706444,-0.38068908,-0.3988877,-0.30869836,-0.37097687,-0.4695965,-0.20431921,-0.18871683,-0.37221956,-0.19451949,-0.29181406,-0.09910531,-0.33036405,-0.25429702,-0.47873014,test,850.69086,1
2954,-0.31837666,-0.061975658,-0.2604644,-0.17196187,-0.23926331,-0.13108888,-0.29059452,-0.1560042,0.051530644,-0.49592182,-0.39082664,-0.16163903,-0.25074977,-0.516394,-0.15260273,-0.42387196,-0.24332567,-0.050821196,-0.59326583,-0.34018725,-0.26227862,-0.4170861,-0.039900444,-0.22015592,-0.30959466,-0.20656121,0.08361161,-0.35448176,-0.08572977,-0.24631086,-0.2734531,-0.2750859,-0.3495143,-0.120623805,-0.51648164,-0.53345895,-0.52679116,-0.13175909,-0.07844063,-0.16556402,-0.38342786,-0.40422222,-0.3135594,-0.37944221,-0.47348505,-0.20602491,-0.18239403,-0.37979966,-0.19249436,-0.29232478,-0.09293228,-0.33406615,-0.2645595,-0.46930635,test,850.97894,1
2955,-0.32181194,-0.05778357,-0.26321372,-0.16898775,-0.24312413,-0.13078696,-0.2910725,-0.15967605,0.055528864,-0.49751738,-0.39601827,-0.16138259,-0.2513524,-0.5213304,-0.15461597,-0.42152506,-0.2452242,-0.048110466,-0.5996603,-0.3406075,-0.26367918,-0.42511043,-0.03207683,-0.2247267,-0.3028475,-0.21228632,0.08690291,-0.35871115,-0.08934436,-0.25141126,-0.26644892,-0.2784482,-0.35536218,-0.11616433,-0.5162398,-0.5409024,-0.53990006,-0.13110995,-0.07234565,-0.15873276,-0.38580346,-0.40996096,-0.31773382,-0.38664514,-0.47983545,-0.20632245,-0.17624924,-0.3848117,-0.19643301,-0.29358116,-0.08793248,-0.33532977,-0.26697096,-0.47008222,test,851.267,1
2956,-0.3123513,-0.051438484,-0.2581572,-0.17294605,-0.2527667,-0.1304559,-0.29166842,-0.15719217,0.063146934,-0.5045893,-0.3955989,-0.15707853,-0.24978939,-0.5144607,-0.1568811,-0.41557786,-0.243527,-0.038790938,-0.5987225,-0.34232652,-0.25981677,-0.42741,-0.02496934,-0.2160573,-0.30748266,-0.2126123,0.09368847,-0.36,-0.08975753,-0.25589326,-0.26579252,-0.2794045,-0.3572711,-0.12516485,-0.5178731,-0.54083407,-0.5386577,-0.13521454,-0.070677,-0.16164361,-0.39618805,-0.40191108,-0.32190138,-0.389837,-0.47612742,-0.20933327,-0.17095065,-0.38401473,-0.19705144,-0.28535032,-0.08812436,-0.33594775,-0.26257986,-0.46115345,test,851.55505,1
2957,-0.31736338,-0.049839996,-0.26019526,-0.16497049,-0.24443807,-0.118824475,-0.2829285,-0.15080051,0.056936473,-0.49491313,-0.40161115,-0.15321597,-0.24641597,-0.5132843,-0.14481336,-0.41068947,-0.24164349,-0.04113094,-0.5953907,-0.34791884,-0.25877672,-0.42482907,-0.021933012,-0.2122547,-0.2973872,-0.2213687,0.08578218,-0.36017781,-0.0989016,-0.25879595,-0.26276547,-0.28042728,-0.34772494,-0.116700344,-0.5134465,-0.5414094,-0.53453493,-0.12007296,-0.061945707,-0.15970027,-0.38697588,-0.40589413,-0.3196459,-0.39013696,-0.47744557,-0.20254335,-0.16790468,-0.3797228,-0.19394484,-0.3012215,-0.075831726,-0.32767528,-0.2779489,-0.45757848,test,851.84314,1
2958,-0.30832186,-0.047438286,-0.25154942,-0.15809487,-0.24711281,-0.111207455,-0.27702206,-0.140765,0.063257486,-0.50532925,-0.39936626,-0.1354273,-0.22580576,-0.49585864,-0.14029312,-0.4000022,-0.2288493,-0.03065281,-0.5838051,-0.35011134,-0.2472947,-0.4210391,-0.020514462,-0.194501,-0.2928645,-0.2190105,0.086828984,-0.35052836,-0.10469746,-0.26750016,-0.2553782,-0.26681805,-0.33860645,-0.12784071,-0.5060808,-0.540086,-0.5289206,-0.11033426,-0.055961262,-0.17262986,-0.39337668,-0.39120862,-0.3237517,-0.39137462,-0.4620555,-0.2044419,-0.16392034,-0.36545974,-0.19335163,-0.29166666,-0.06924333,-0.3126958,-0.26588735,-0.4385814,test,852.1312,1
2959,-0.31370565,-0.046346772,-0.2569396,-0.16172886,-0.24631211,-0.115717866,-0.28224498,-0.13939999,0.06527853,-0.4993706,-0.4040932,-0.13661024,-0.2284303,-0.49950445,-0.14895537,-0.40249193,-0.23251083,-0.03529282,-0.5901069,-0.34334144,-0.2429196,-0.41979936,-0.016348694,-0.20148298,-0.2914793,-0.21982485,0.08984958,-0.35136813,-0.10874111,-0.26844937,-0.251977,-0.26835272,-0.34554264,-0.12045954,-0.504877,-0.5525842,-0.53579247,-0.11064206,-0.05016111,-0.16817951,-0.3928648,-0.39762294,-0.3287124,-0.39342535,-0.47037846,-0.20640345,-0.16333468,-0.37106624,-0.18686283,-0.2900574,-0.06627981,-0.31580943,-0.27150342,-0.43521112,test,852.4193,1
2960,-0.31495112,-0.046745617,-0.2559835,-0.16505311,-0.24844444,-0.113981135,-0.28501913,-0.1391902,0.065871924,-0.49539772,-0.41399553,-0.14455113,-0.23436326,-0.5071126,-0.15175676,-0.40188497,-0.23625295,-0.03776632,-0.5979891,-0.34837133,-0.24267209,-0.4193332,-0.011788547,-0.20668697,-0.2918081,-0.22774321,0.09070721,-0.348897,-0.11117931,-0.27002558,-0.25468755,-0.27790034,-0.35021013,-0.11445357,-0.51699317,-0.55671436,-0.53521645,-0.12023418,-0.04787633,-0.16132647,-0.395551,-0.40208444,-0.32839638,-0.39294973,-0.47957456,-0.21697901,-0.15738533,-0.38055807,-0.18655257,-0.28868327,-0.066104576,-0.32458568,-0.27299523,-0.44214362,test,852.7074,1
2961,-0.31301287,-0.036975633,-0.25409603,-0.15853107,-0.25099617,-0.10731538,-0.2838743,-0.14156659,0.067549214,-0.5105465,-0.41338176,-0.13423643,-0.23144212,-0.5145407,-0.15161443,-0.40907753,-0.22808358,-0.034910545,-0.60161513,-0.35069686,-0.24896377,-0.42902198,-0.015017804,-0.20824346,-0.2967359,-0.2261386,0.08631747,-0.34254128,-0.11505931,-0.27032816,-0.2507,-0.27401006,-0.35012487,-0.122850984,-0.5163251,-0.5644796,-0.5433504,-0.12011169,-0.045541283,-0.17202355,-0.39779794,-0.39766306,-0.32956746,-0.39905408,-0.4710378,-0.20864505,-0.15824643,-0.3711023,-0.18679899,-0.29269373,-0.06319465,-0.32591933,-0.27847096,-0.43634325,test,852.9955,1
2962,-0.310511,-0.029769298,-0.24857382,-0.16071843,-0.24758126,-0.10012911,-0.27716336,-0.1384635,0.06336397,-0.5131768,-0.41826493,-0.13320816,-0.22299549,-0.50591165,-0.14685938,-0.40488008,-0.22783916,-0.03695566,-0.5905933,-0.34720796,-0.24118981,-0.42893592,-0.017004393,-0.20408368,-0.296477,-0.22246133,0.07935204,-0.34521323,-0.11940311,-0.27570775,-0.24321884,-0.2657085,-0.34526625,-0.12229375,-0.5107733,-0.5729712,-0.5442169,-0.10771026,-0.041046217,-0.17244588,-0.39348516,-0.39650303,-0.33120507,-0.39583695,-0.46993685,-0.20321357,-0.15328348,-0.3689966,-0.18463531,-0.2924781,-0.05575998,-0.3179816,-0.2793916,-0.4264636,test,853.28357,1
2963,-0.3153775,-0.028438905,-0.2490193,-0.1582697,-0.2449902,-0.10054275,-0.28200912,-0.14378628,0.060533702,-0.5080532,-0.42329326,-0.13445017,-0.22545183,-0.5092996,-0.14474906,-0.40739238,-0.22875683,-0.043482963,-0.5881744,-0.3497193,-0.23993298,-0.4233683,-0.017282926,-0.19933045,-0.293281,-0.22489041,0.07716588,-0.34871763,-0.12106286,-0.269654,-0.240686,-0.26742762,-0.34269828,-0.11829046,-0.51143336,-0.57459223,-0.5479904,-0.1080527,-0.038576625,-0.16771281,-0.38143927,-0.40292764,-0.33243203,-0.40060169,-0.47262385,-0.20486955,-0.1441514,-0.37154302,-0.18546028,-0.30081522,-0.055197336,-0.31624335,-0.29174945,-0.43301922,test,853.5716,1
2964,-0.31309468,-0.02886079,-0.24123147,-0.1599563,-0.24236317,-0.094687685,-0.27808145,-0.13780084,0.06545439,-0.5077115,-0.418275,-0.1198222,-0.21613717,-0.499063,-0.14648768,-0.39882585,-0.22100456,-0.039712314,-0.5773939,-0.35036564,-0.2346838,-0.41735566,-0.01510562,-0.19457206,-0.28064916,-0.22445816,0.078954674,-0.34229195,-0.12578322,-0.277345,-0.23680255,-0.25620255,-0.35033795,-0.12044202,-0.5046557,-0.5739298,-0.5487894,-0.10066824,-0.037902616,-0.16941218,-0.38611922,-0.39696246,-0.33647704,-0.4018553,-0.46327373,-0.20452677,-0.1478731,-0.35826388,-0.18319222,-0.29215997,-0.048473917,-0.30800158,-0.28810066,-0.42000866,test,853.8597,1
2965,-0.31552154,-0.026077688,-0.24221174,-0.15701702,-0.23798202,-0.089661404,-0.27822644,-0.13876069,0.06490387,-0.5102894,-0.42130172,-0.10902234,-0.20720212,-0.48697418,-0.14157104,-0.39531037,-0.21342862,-0.04018153,-0.57408434,-0.35505718,-0.23016882,-0.41691113,-0.0093027465,-0.1847247,-0.28062096,-0.22686285,0.07249666,-0.3343314,-0.13177595,-0.27672789,-0.23368838,-0.2557879,-0.3450751,-0.120573156,-0.4987566,-0.57054853,-0.54842997,-0.09656456,-0.032850295,-0.17091373,-0.38471946,-0.39028084,-0.3359093,-0.40387887,-0.45968518,-0.2014395,-0.14415835,-0.34933206,-0.18160415,-0.2967891,-0.039349012,-0.30089033,-0.28777415,-0.41177177,test,854.14777,1
2966,-0.31701517,-0.02538504,-0.24329178,-0.15097885,-0.24102782,-0.09709111,-0.27658248,-0.1329523,0.065401,-0.5069262,-0.4222343,-0.11149033,-0.20703736,-0.4891651,-0.1439543,-0.39230898,-0.21531494,-0.03988416,-0.58121043,-0.35538438,-0.22735079,-0.42120165,-0.010601677,-0.18709472,-0.2860798,-0.223603,0.07042016,-0.3375061,-0.13538775,-0.27643877,-0.22773075,-0.25208348,-0.34352946,-0.11807307,-0.498163,-0.5788635,-0.5501183,-0.097462654,-0.023129929,-0.17335406,-0.38552466,-0.39259386,-0.33891514,-0.4058778,-0.46048304,-0.20153768,-0.13917731,-0.3533692,-0.17545798,-0.2958035,-0.039591193,-0.30126643,-0.2939497,-0.40936118,test,854.43585,1
2967,-0.31891423,-0.022781115,-0.24055594,-0.15999866,-0.2476436,-0.09826046,-0.27954108,-0.14386463,0.06785905,-0.5145514,-0.42819095,-0.12413448,-0.21828327,-0.49601862,-0.14298193,-0.39424607,-0.22159016,-0.03967155,-0.5870839,-0.352016,-0.22965041,-0.42178532,-0.0048907176,-0.1898932,-0.28514853,-0.22690275,0.072509125,-0.34434545,-0.13673146,-0.27282828,-0.23009998,-0.26033065,-0.35597664,-0.11559431,-0.49853936,-0.581854,-0.5582772,-0.1055731,-0.025035452,-0.1669137,-0.3899425,-0.4019433,-0.3448236,-0.40853095,-0.47347614,-0.21141545,-0.13515934,-0.36387482,-0.18103254,-0.29522854,-0.038539737,-0.30311215,-0.29461163,-0.41328955,test,854.72394,1
2968,-0.32388768,-0.021107242,-0.24576405,-0.16102535,-0.23786226,-0.09776054,-0.28010324,-0.1466865,0.06327863,-0.5023928,-0.44100708,-0.1295383,-0.2181819,-0.5076033,-0.15322778,-0.40542328,-0.23596957,-0.05637834,-0.589176,-0.35665742,-0.23029867,-0.42318618,-0.0060580634,-0.19597161,-0.27737334,-0.23534155,0.07678199,-0.3492211,-0.13570909,-0.27170095,-0.2357699,-0.27024165,-0.35594696,-0.103057116,-0.5088204,-0.5914267,-0.56190497,-0.1108834,-0.024637476,-0.15718868,-0.38931468,-0.4072284,-0.34455907,-0.41068694,-0.48268458,-0.20851007,-0.12870896,-0.3753262,-0.17315519,-0.30214286,-0.035514243,-0.3151762,-0.3043834,-0.42184526,test,855.012,1
2969,-0.32729295,-0.021881068,-0.2379854,-0.15221718,-0.23962487,-0.09194025,-0.27673137,-0.14509836,0.059706703,-0.51073253,-0.43458307,-0.12275461,-0.21838145,-0.5059985,-0.13928398,-0.40189898,-0.2261324,-0.04913011,-0.5840567,-0.35352793,-0.23506115,-0.4260649,-0.004763756,-0.19723558,-0.27306545,-0.24248064,0.06760782,-0.3475964,-0.13469495,-0.27235806,-0.23150316,-0.2618694,-0.353247,-0.10757226,-0.510548,-0.5841813,-0.55645967,-0.10491617,-0.021206383,-0.1643457,-0.38197228,-0.40765083,-0.34578684,-0.40983236,-0.47773457,-0.20302853,-0.13800526,-0.36401084,-0.1780164,-0.29892308,-0.03268221,-0.3085357,-0.30056056,-0.42335892,test,855.3001,1
2970,-0.31782568,-0.01658678,-0.22934423,-0.15374044,-0.23501493,-0.07953339,-0.27501056,-0.14583656,0.060346663,-0.51598346,-0.43382943,-0.11477829,-0.20948112,-0.49939972,-0.13646467,-0.40035406,-0.21620886,-0.045365375,-0.5694343,-0.35728687,-0.23277077,-0.42595333,-0.007976148,-0.19114192,-0.27516755,-0.23936039,0.066386595,-0.33624253,-0.14154334,-0.27270627,-0.23379648,-0.25382572,-0.3502631,-0.11953265,-0.5013304,-0.58710253,-0.55709124,-0.09897046,-0.024566654,-0.17080629,-0.38524747,-0.4011318,-0.34441268,-0.4090267,-0.46699572,-0.19954163,-0.1331938,-0.35587323,-0.17726293,-0.30018294,-0.024397925,-0.2994768,-0.30048752,-0.41136432,test,855.58813,1
2971,-0.3161601,-0.017184537,-0.2323299,-0.15617155,-0.22872618,-0.081065916,-0.27825314,-0.14238639,0.059226677,-0.50662255,-0.43616983,-0.10558505,-0.19624484,-0.49873024,-0.15198392,-0.39674166,-0.2136425,-0.047429066,-0.56250894,-0.35526258,-0.22418436,-0.4217266,-0.011572931,-0.18450913,-0.27013847,-0.23887119,0.07435387,-0.32857344,-0.14187399,-0.26997307,-0.23460412,-0.25289518,-0.3475197,-0.11486492,-0.49735463,-0.5935792,-0.5531023,-0.10056859,-0.024822503,-0.16738047,-0.38723314,-0.39724278,-0.33967954,-0.41100192,-0.46048313,-0.20067918,-0.126353,-0.35375032,-0.17079341,-0.29685783,-0.023564897,-0.2997927,-0.29896867,-0.40443894,test,855.8762,1
2972,-0.31176746,-0.008698709,-0.23032705,-0.15258369,-0.21790025,-0.07419038,-0.26867443,-0.13860598,0.061537355,-0.50447035,-0.4335639,-0.10837291,-0.1950086,-0.50435615,-0.14602593,-0.40274346,-0.21383299,-0.054563764,-0.565602,-0.35581443,-0.22478637,-0.4186856,-0.010913711,-0.18395321,-0.27553445,-0.2351737,0.06799602,-0.3230378,-0.14428395,-0.26374948,-0.23549533,-0.25623044,-0.3475784,-0.11921711,-0.5035739,-0.59239215,-0.55174243,-0.09711167,-0.027841575,-0.16956678,-0.38036504,-0.39421132,-0.33766806,-0.40805852,-0.4533808,-0.19849804,-0.127164,-0.3502901,-0.16939792,-0.30412737,-0.020221159,-0.30195898,-0.30785942,-0.40376896,test,856.1643,1
2973,-0.3157477,-0.0020164847,-0.23762764,-0.15361622,-0.20359449,-0.0680247,-0.26348066,-0.13387424,0.058356926,-0.5001105,-0.4353056,-0.112713054,-0.19050774,-0.5012733,-0.13815506,-0.40880764,-0.22131424,-0.069628954,-0.5698351,-0.35519442,-0.22287306,-0.41639912,-0.0051400512,-0.18143302,-0.2815102,-0.23706055,0.059626218,-0.32123232,-0.14750212,-0.25994208,-0.23159266,-0.26081008,-0.3420041,-0.11449757,-0.51413816,-0.59209836,-0.54387033,-0.08674677,-0.02882861,-0.1657013,-0.3680999,-0.39163262,-0.3376906,-0.4050126,-0.4547085,-0.19033504,-0.13188872,-0.34224415,-0.15760478,-0.31026256,-0.013909109,-0.3052708,-0.31618914,-0.40366107,test,856.4524,1
2974,-0.3101144,-0.0008287318,-0.22718768,-0.15421373,-0.20832308,-0.07014784,-0.26776123,-0.13837339,0.06449431,-0.51167226,-0.43515897,-0.11621599,-0.19635785,-0.5010894,-0.13101804,-0.40358126,-0.21412669,-0.060700405,-0.56850356,-0.35872027,-0.2226216,-0.426607,-0.009960327,-0.18314195,-0.28228515,-0.23356228,0.05938401,-0.3229599,-0.1532215,-0.26061612,-0.22975224,-0.2508788,-0.34438396,-0.12972753,-0.5072442,-0.58708405,-0.5515605,-0.09060453,-0.031914394,-0.17386606,-0.36930805,-0.392156,-0.33887213,-0.412067,-0.45027527,-0.1881615,-0.12935658,-0.34694383,-0.17166007,-0.3081355,-0.008977726,-0.30139768,-0.3099998,-0.40067923,test,856.7405,1
2975,-0.3067015,-0.0055677146,-0.22139707,-0.15908974,-0.21047994,-0.069922335,-0.27665174,-0.14997241,0.06405024,-0.5154668,-0.43938845,-0.11199767,-0.19732323,-0.506223,-0.1413567,-0.4067769,-0.2132039,-0.06037647,-0.5707547,-0.36153203,-0.22523433,-0.42945218,-0.014348712,-0.18770686,-0.2781589,-0.23962004,0.063891776,-0.3186773,-0.15585329,-0.26335344,-0.23968679,-0.25453663,-0.3483069,-0.12870473,-0.50634277,-0.5923219,-0.56345576,-0.10361871,-0.030449187,-0.17613836,-0.37540424,-0.3915314,-0.34020337,-0.4164142,-0.45500523,-0.1926382,-0.118583724,-0.35344046,-0.17696348,-0.30905202,-0.010902926,-0.3060664,-0.30453154,-0.40038764,test,857.02856,1
2976,-0.30766755,-0.00818494,-0.2161048,-0.15148872,-0.20658943,-0.06200616,-0.27164626,-0.1481469,0.049286157,-0.51599973,-0.4419411,-0.106635116,-0.18613708,-0.4956941,-0.13695636,-0.39604533,-0.20403486,-0.058796342,-0.54723954,-0.36451373,-0.21639371,-0.4271896,-0.020403773,-0.18127042,-0.2746244,-0.23910348,0.04775287,-0.31800038,-0.15668344,-0.2624126,-0.23437428,-0.24166714,-0.33761746,-0.12692694,-0.49761972,-0.59291637,-0.5558677,-0.09433949,-0.020336498,-0.17736456,-0.36754367,-0.39112967,-0.3337654,-0.41199562,-0.45252413,-0.18938264,-0.11705752,-0.34456468,-0.1777592,-0.30974084,-0.0017290786,-0.29084584,-0.30095473,-0.3981907,test,857.3166,1
2977,-0.2955931,0.0028320774,-0.20988663,-0.14620614,-0.20129949,-0.052897707,-0.2628376,-0.1413491,0.05669278,-0.5143918,-0.4303796,-0.09804933,-0.18326989,-0.49365303,-0.13113625,-0.40282366,-0.20418347,-0.06260973,-0.55275875,-0.36611772,-0.21796498,-0.4209085,-0.01654457,-0.17575769,-0.2798113,-0.23813248,0.051676776,-0.3075007,-0.1637172,-0.26380417,-0.233026,-0.24101178,-0.33822924,-0.13452286,-0.4965549,-0.5948605,-0.5557612,-0.09070988,-0.019645132,-0.18283084,-0.36895525,-0.38130504,-0.33835578,-0.40897766,-0.43538198,-0.18277353,-0.11562923,-0.334232,-0.16507073,-0.31464785,-0.001185134,-0.29597944,-0.3170247,-0.38341957,test,857.6047,1
2978,-0.2941825,7.0322305e-05,-0.20554827,-0.15036555,-0.20159388,-0.058933467,-0.25690746,-0.13649231,0.065984815,-0.50874674,-0.4247021,-0.104649976,-0.17302975,-0.49790943,-0.13773052,-0.39697137,-0.20166302,-0.056632478,-0.5464987,-0.36430472,-0.2151277,-0.41550276,-0.01744714,-0.17621946,-0.27280378,-0.24043587,0.057479154,-0.30913115,-0.15961249,-0.25839132,-0.23014751,-0.23392133,-0.33609608,-0.13027559,-0.49535623,-0.59152997,-0.54865783,-0.0888771,-0.023711536,-0.1809546,-0.36921957,-0.38324314,-0.3285004,-0.40533373,-0.43271562,-0.18821603,-0.1132921,-0.33904776,-0.16790766,-0.30758858,3.9868057e-05,-0.29507476,-0.31257102,-0.3839784,test,857.89276,1
2979,-0.30107245,-0.0012210235,-0.2103733,-0.15458487,-0.19628167,-0.059125133,-0.25274754,-0.13506277,0.07006186,-0.5002619,-0.42964458,-0.09803203,-0.16928467,-0.50291836,-0.14420947,-0.3957193,-0.20240615,-0.06282541,-0.55119056,-0.3624112,-0.21702996,-0.41321406,-0.013370197,-0.17760526,-0.2611503,-0.24781728,0.06597267,-0.30976057,-0.1586385,-0.2599624,-0.2359614,-0.2379589,-0.3404845,-0.119248934,-0.4941147,-0.59044313,-0.5534435,-0.08629733,-0.028866729,-0.17341965,-0.37031254,-0.38810012,-0.32420295,-0.41126937,-0.4320637,-0.18023103,-0.11103457,-0.34455046,-0.1695145,-0.311957,0.0060761645,-0.29901135,-0.31966212,-0.3840825,test,858.18085,1
